triboacafeinc,652e1c3742fefc0007a98a63,ee30f88a-6aff-4ec4-8d01-2ea10f934b76,00000014499,,orderMissInShift,dcabc784-7734-4dd8-ad2d-a56432a928d0,
triboacafeinc,652e1c3742fefc0007a98a63,41a769cd-a051-40c5-b488-8132623333e6,00000014502,,orderMissInShift,dcabc784-7734-4dd8-ad2d-a56432a928d0,
triboacafeinc,652e1c3742fefc0007a98a63,35c4d659-86b8-4f22-a5bf-54d04e85d1ec,00000014508,,orderMissInShift,dcabc784-7734-4dd8-ad2d-a56432a928d0,
triboacafeinc,652e1c3742fefc0007a98a63,395c8962-68d4-4323-b852-6d5ce3f5157a,00000014655,,orderMissInShift,2bc6f799-67df-41d4-a6e0-177a9dffc76f,
triboacafeinc,652e1c3742fefc0007a98a63,0fb374d9-03d2-4a1c-b165-04f9efa26ada,00000014656,,orderMissInShift,2bc6f799-67df-41d4-a6e0-177a9dffc76f,
triboacafeinc,652e1c3742fefc0007a98a63,eb67c74f-8464-4403-9dee-2228d601e6e6,00000014729,,orderMissInShift,9a657660-9471-43b6-92b7-dd708fa395d8,
rabbitroom,63cf8671f2d46900079efb5a,6fb72424-8f09-48ec-9aaa-e32705572984,00000003310,,orderMissInShift,b68889b8-5773-4e4b-8180-acdec7ea8a19,
acaciasteakhouse,623aa07c84ad0f000702cd26,5a6a4c85-bb78-42c2-bebf-2b4f087b269d,00000011630,,orderMissInShift,b2935a37-3b0e-4f8a-a257-2b88148bf21b,
3rdgengloryscafe1948,5e312e43beebe61304d7a56a,9c2a5e1e-9c37-4b11-ac74-60de65858f07,00000025300,,orderMissInShift,3af36ad1-c0d6-4f85-a5b4-3c5bd7da591a,
cafelesorellecbo,5f1e5bf064dbf00007e2f723,fa17d312-b7b8-40cf-9c96-68e569d08c6b,00000055820,,orderMissInShift,c885b774-e2c6-4c73-94b4-f10302e54668,

