business,registerId,transactionId,receiptNumber,preOrderId,ErrorType,ShiftId1,ShiftId2
hallowridgefilipinasgolf,6495551fab00a5000747cf8e,b184ad5e-d1a9-492e-b791-c71d211f6f3a,00000013888,,,,
7373eventsplaceandrestaurant,6220b45edf78450008f6db1e,e237925f-22d3-4ada-b599-9ea4f68ef108,00000001617,,,,
limitlessarcade,657bf856a4655900064701a7,eb64749a-0f72-4b87-9723-50a5e370d858,00100011529,,,,
limitlessarcade,657bf856a4655900064701a7,c7a752c0-c94b-469c-be99-37f65e0712d0,00100011530,,,,
limitlessarcade,657bf856a4655900064701a7,86f73724-d452-49a5-b273-4b8df44b3f5b,00100011531,,,,
limitlessarcade,657bf856a4655900064701a7,c0ec33d4-2bdc-4932-9fbf-de97c31e9664,00100011561,,,,
limitlessarcade,657bf856a4655900064701a7,780599d2-7dec-4936-9ee3-5804f8633633,00100011562,,,,
thewaitingroomcafe,669f1756abe37800077c37f9,4832a8ca-03c1-4958-803f-7b596620373c,00100002954,,,,
lavayon,64eeee5e337a080007d53544,97a241a0-1c16-4617-9526-7e50f1f3f7c6,00000018242,,,,
lavayon,64eeee5e337a080007d53544,d0572c81-d3a3-4a95-9921-aa437a878ea0,00000018330,,,,
31ststreetbarandrestaurant,64047e0645ad540006ea7ec6,3b24dcfc-dbca-4e56-82b0-9479476e0360,00000002857,,,,
31ststreetbarandrestaurant,64047e0645ad540006ea7ec6,500085c6-dab7-4554-8105-390445526878,00000002856,,,,
31ststreetbarandrestaurant,64047e0645ad540006ea7ec6,348d1ef6-3f40-4adc-8c10-91d0fcf760b8,00000002855,,,,
31ststreetbarandrestaurant,64047e0645ad540006ea7ec6,8f13f0f2-d440-4a7a-8d5e-15d499a72385,00000002854,,,,
31ststreetbarandrestaurant,64047e0645ad540006ea7ec6,d1370d36-cc55-4eb0-8e53-5d9a06ae0bd6,00000002853,,,,
31ststreetbarandrestaurant,64047e0645ad540006ea7ec6,3c82c20e-cc25-45b9-ae94-4e629be7fe5c,00000002852,,,,
31ststreetbarandrestaurant,64047e0645ad540006ea7ec6,d1bcba78-38f7-4eb1-aa98-9178e03a91c6,00000002851,,,,
31ststreetbarandrestaurant,64047e0645ad540006ea7ec6,2f071ca6-4d7e-4688-94f2-9c53b8137ae3,00000002850,,,,
31ststreetbarandrestaurant,64047e0645ad540006ea7ec6,d3c385ad-e1f4-4b53-b6f0-cdec29aebb81,00000002849,,,,
31ststreetbarandrestaurant,64047e0645ad540006ea7ec6,b00d15a5-9582-4a00-ad52-e8d23c58f774,00000002848,,,,
31ststreetbarandrestaurant,64047e0645ad540006ea7ec6,ff966a45-b8ad-469f-a879-24f00612ba6a,00000002847,,,,
mmfssi,65e92658e68aa800082d711b,6672db14-f342-4796-bd0e-f9d95b2bb92e,00500011292,,,,
epicresto,63d9f06423f7b0000700501d,0d5790a5-5c23-4a03-bb36-b5ffda806610,00000010959,,,,
golfkitchenopc,657165fa51719f0006ead1cb,7484ae04-6c8d-4471-8b84-20cd10bddddc,00000017665,,,,
zhostel,659e2bf43a65880007e29d3c,b7434c4c-7f47-4a78-a42e-1ceda4ee4aff,00100011841,,,,
thewaitingroomcafe,64f6ce71add7f700076345b1,9fcdbc16-4d85-4cb0-aa12-39d2b8273a21,00000019128,,,,
thewaitingroomcafe,64f6ce71add7f700076345b1,7046e78f-4f5d-4b4a-8eb2-c4361b039f7a,00000019180,,,,
thewaitingroomcafe,64f6ce71add7f700076345b1,7e7aadce-154e-49f7-9fc2-beb1c92ffdfb,00000019283,,,,
thewaitingroomcafe,64f6ce71add7f700076345b1,7d3c3e97-b776-4867-a149-9f8d338e9bff,00000019410,,,,
solitas,63e6ec04d8b1ad0008c4f55f,86c24dad-2877-4080-9553-cbf64195436f,00000014701,,,,
solitas,63e6ec04d8b1ad0008c4f55f,251945e6-6a4a-4485-a27f-200731187e43,00000014785,,,,
edzrestaurant,6556ba3e0220670008e3f921,11eb8e5e-e35b-41dc-b8b7-b169c8bf8ed3,00100003883,,,,
edzrestaurant,6556ba3e0220670008e3f921,fb1ae6ed-50db-4892-af62-7897cc5d33a2,00100003884,,,,
edzrestaurant,6556ba3e0220670008e3f921,d029aecd-3280-4bf5-9c71-036278720222,00100003885,,,,
edzrestaurant,6556ba3e0220670008e3f921,65c4766f-5d79-4292-841b-19ede3e055c9,00100003881,,,,
edzrestaurant,6556ba3e0220670008e3f921,3155f481-da7d-4ea9-b29a-9f75bb3b438a,00100003882,,,,
edzrestaurant,6556ba3e0220670008e3f921,89afb41c-dbd0-4b1f-96ab-24b005118062,00100003886,,,,
edzrestaurant,6556ba3e0220670008e3f921,850f654c-bbfb-492d-b253-7e62e2fc78f5,00100003928,,,,
edzrestaurant,6556ba3e0220670008e3f921,0c1198e3-e11a-41a4-b65f-d81b61c1e971,00100003948,,,,
edzrestaurant,6556ba3e0220670008e3f921,edb233e2-4ef5-4948-b4cd-7637c874315f,00100003949,,,,
edzrestaurant,6556ba3e0220670008e3f921,a6e83d30-9fcf-4527-ae43-526952eaa905,00100004011,,,,
meobelchibugan,65d33d8cde543d000769c9dc,b040c52d-fa55-4f21-b6e5-83e1e84635d6,00000000876,,,,
meobelchibugan,65d33d8cde543d000769c9dc,4d2c6d0f-2458-4035-8a5f-aa1579af6ffe,00000000890,,,,
meobelchibugan,65d33d8cde543d000769c9dc,fc2061fc-d229-4fe2-b444-6cf8ba9be67d,00000000923,,,,
thebarracks,63d3a80a0e4f0e00081d1f48,3e124210-a0da-4041-9c25-7f32f3c73e30,00000004940,,,,
zenfinity,64e823709058340007de82a3,63e6703d-8cc9-4767-b607-23e8455c580c,00000002238,,,,
zenfinity,64e823709058340007de82a3,7930841a-7b1f-4690-9252-8f6e494bab81,00000002234,,,,
zenfinity,64e823709058340007de82a3,45cd1ba2-ab88-41a5-88fa-c7a3545c0a07,00000002235,,,,
zenfinity,64e823709058340007de82a3,b285b241-2290-491a-8c28-5df6c8579c67,00000002236,,,,
zenfinity,64e823709058340007de82a3,adeb836c-9109-43e9-ae6b-996632f20672,00000002237,,,,
happyday_2019,5d63ac3ab1f1861f4a34f0b7,b122d863-a376-4f95-ba98-5df2e85fd50f,00000062990,,,,
happyday_2019,5d63ac3ab1f1861f4a34f0b7,434d4097-9fac-4104-88ec-8649f7465306,00000062982,,,,
happyday_2019,5d63ac3ab1f1861f4a34f0b7,d8ff3249-870c-4d25-ba12-56c826a12ad7,00000062988,,,,
happyday_2019,5d63ac3ab1f1861f4a34f0b7,40f33ce8-0a18-4926-b1ff-75424a401045,00000062987,,,,
happyday_2019,5d63ac3ab1f1861f4a34f0b7,be075a0b-06aa-4e65-abb0-890719d683f5,00000062989,,,,
happyday_2019,5d63ac3ab1f1861f4a34f0b7,8b157646-fab9-4bb3-80e7-e8bbfbd7502a,00000062985,,,,
happyday_2019,5d63ac3ab1f1861f4a34f0b7,40fbdc9f-2578-4f96-9b71-94e325d05071,00000062983,,,,
happyday_2019,5d63ac3ab1f1861f4a34f0b7,7b092246-f112-4d2f-9230-55ae0b9fb661,00000062986,,,,
happyday_2019,5d63ac3ab1f1861f4a34f0b7,72bb40ad-a8b7-4147-8abb-2d61fdd0d2cd,00000062984,,,,
clublaiyabarbozza,647d8bf776c90900075dea97,419397f4-7e57-4874-8835-3bbb124d854b,00000005864,,,,
clublaiyabarbozza,647d8bf776c90900075dea97,2241c03c-3473-450b-92a9-649bcb50b8d8,00000005891,,,,
bennyandcherie,66711c369a95750006a3ad27,c076fb9b-ca84-4e0b-a0cb-f8e176d9ec95,00000000649,,,,
bennyandcherie,66711c369a95750006a3ad27,151461bc-aefd-4df5-9122-4fa3ade2b775,00000000686,,,,
bennyandcherie,66711c369a95750006a3ad27,7343f126-7c2d-40d6-a35a-0a6648809121,00000000687,,,,
bennyandcherie,66711c369a95750006a3ad27,d1b45a78-6489-4d63-a273-f2f7b75100c6,00000000688,,,,
bennyandcherie,66711c369a95750006a3ad27,3603f87d-809d-4cbd-a270-027a1389de15,00000000689,,,,
thai-mango,64f682ff55832f0007f8775f,2b419d2e-2bca-4f03-877c-c83ce81f46bc,00600005498,,,,
thai-mango,64f682ff55832f0007f8775f,53f5d5ae-c0e7-4bb5-a25f-0933b846a278,00600005487,,,,
youandme,63ad4156104e2100074e96d4,9846b057-e968-4189-8c67-b3b9d1a0bdad,00000040294,,,,
youandme,63ad4156104e2100074e96d4,1e7e29f0-f432-4db7-932a-f64389fe3000,00000040295,,,,
royalindiancurryhouseqc,660f66bd0fa7b4000824ef2e,a8661416-914f-453b-b37f-e62e6dd00e96,00000004834,,,,
royalindiancurryhouseqc,660f66bd0fa7b4000824ef2e,7bcfe08b-a828-453d-8ded-9eb4b66ed54c,00000004833,,,,
royalindiancurryhouseqc,660f66bd0fa7b4000824ef2e,acbd59dc-6947-4826-a03b-b4083477ed53,00000004832,,,,
royalindiancurryhouseqc,660f66bd0fa7b4000824ef2e,1abc57e0-e84e-436d-b20b-60deea5654c5,00000004830,,,,
royalindiancurryhouseqc,660f66bd0fa7b4000824ef2e,9708735c-5a87-45a1-8d0a-42355d4efd8e,00000004831,,,,
boxedblossoms,65d828949571bd00071621f3,9827e9b5-cf48-4e24-a331-74318460c978,00100000828,,,,
davaofamous,63cf530f76a1da0009d446eb,8f7c3649-07f7-4ec4-9859-b82e2cfd47de,00800007631,,,,
davaofamous,63cf530f76a1da0009d446eb,953e32e7-8481-4a35-a3d6-c2e48bc88b16,00800007633,,,,
davaofamous,63cf530f76a1da0009d446eb,2047534e-a740-4871-9c89-498628e8e394,00800007634,,,,
davaofamous,63cf530f76a1da0009d446eb,5eae5394-3aaf-4840-a8ea-091c18159fa7,00800007632,,,,
davaofamous,63cf530f76a1da0009d446eb,4abf455d-f768-47a7-8f69-d86697d81664,00800007636,,,,
davaofamous,63cf530f76a1da0009d446eb,c38e3c35-e2e6-446e-96d1-b8bbd8d0297a,00800007703,,,,
davaofamous,63cf530f76a1da0009d446eb,8c2b55a3-d47c-42b7-9ce0-2865a77a5379,00800007637,,,,
davaofamous,63cf530f76a1da0009d446eb,80e47885-e0d8-4bf9-8814-1dc3514b479a,00800007638,,,,
davaofamous,63cf530f76a1da0009d446eb,ec1fd516-46a7-4e1e-8ee9-98607633c0eb,00800007695,,,,
davaofamous,63cf530f76a1da0009d446eb,64f450ee-5227-4977-9b7a-81dc1bb0bf24,00800007960,,,,
davaofamous,63cf530f76a1da0009d446eb,76052d20-0e16-4102-b21b-df17df720504,00800008122,,,,
davaofamous,63cf530f76a1da0009d446eb,00ca3686-6fe8-4e19-9002-1b23dc7d83bc,00800008123,,,,
davaofamous,63cf530f76a1da0009d446eb,5df2821c-e278-4280-a0ff-0da521b0ae11,00800008124,,,,
davaofamous,63cf530f76a1da0009d446eb,5331aa1d-d5a4-41fc-a472-c18ef695cb6b,00800008125,,,,
davaofamous,63cf530f76a1da0009d446eb,27d44071-6c46-424a-a563-6a016dfa8167,00800008126,,,,
davaofamous,63cf530f76a1da0009d446eb,942dfac6-754b-4522-932c-a342652021fd,00800008292,,,,
davaofamous,63cf530f76a1da0009d446eb,cd3bbb10-9e6e-4c13-89b8-e831e3d5ace3,00800008294,,,,
davaofamous,63cf530f76a1da0009d446eb,8480cca8-ede4-4a1f-9412-05f5f2978fab,00800008293,,,,
davaofamous,63cf530f76a1da0009d446eb,a29e97f5-eb95-4c90-842d-872e6e11e695,00800008295,,,,
housemanilarestaurant,65487ea05a1bcc00071066f0,6541642d-4f9f-42c2-8c6e-e6323a2c15fd,00000006350,,,,
housemanilarestaurant,65487ea05a1bcc00071066f0,3eb1bc07-6261-4aac-9288-91d4a310d1d9,00000006349,,,,
housemanilarestaurant,65487ea05a1bcc00071066f0,9559500c-554c-42bf-9514-0597e08f84cc,00000006351,,,,
housemanilarestaurant,65487ea05a1bcc00071066f0,e7e92167-7ef4-4242-b7ae-e5042f13187f,00000006390,,,,
badcafe,5cf8ad010c0dae5ebcb7417b,72368dda-ea03-412e-b84f-d3bc3ee06880,00000090349,,,,
badcafe,5cf8ad010c0dae5ebcb7417b,a1bd68ce-10f9-43db-810a-a23aa805c342,00000090387,,,,
cowboytown8702,63e355b51b2cc700070e2746,bf6d6e3a-2c49-400e-b412-c92c419667b1,00100024205,,,,
cowboytown8702,63e355b51b2cc700070e2746,f69378b6-7be2-4310-8972-e74c59f18114,00100024206,,,,
cowboytown8702,63e355b51b2cc700070e2746,95f39160-393c-4f20-ab07-8d32173f0b45,00100024207,,,,
neelsfoodco,65dc0c12e0cb530007e07776,3a665732-c128-4826-a80a-c08b1e10339b,00000002008,,,,
