business,receiptNumber,storeId,registerId,modifiedTime,createdTime,isCancelled,transactionId,preOrderId
triboacafeinc,00000014566,652e1c3742fefc0007a98a61,652e1c3742fefc0007a98a63,2024-09-27T15:30:45.409Z,2024-09-27T13:53:07.810Z,false,94379cb1-4bab-4ad0-8027-18562ba45d9c,
triboacafeinc,00000014563,652e1c3742fefc0007a98a61,652e1c3742fefc0007a98a63,2024-09-27T15:29:22.577Z,2024-09-27T13:53:38.200Z,false,918d5ae8-eaf8-4d9e-a658-f3e91436951f,
triboacafeinc,00000014565,652e1c3742fefc0007a98a61,652e1c3742fefc0007a98a63,2024-09-27T15:30:08.867Z,2024-09-27T14:22:50.438Z,false,a3091809-d591-47b2-9b46-26bff96ae474,
triboacafeinc,00000014562,652e1c3742fefc0007a98a61,652e1c3742fefc0007a98a63,2024-09-27T15:29:18.287Z,2024-09-27T15:26:35.780Z,false,7d27e545-26d0-49dd-aa56-1bcc4d95f6c6,
triboacafeinc,00000014568,652e1c3742fefc0007a98a61,652e1c3742fefc0007a98a63,2024-09-27T15:30:52.442Z,2024-09-27T15:26:42.773Z,false,a20c14d4-0779-4a47-a541-8a632e89ca9e,
triboacafeinc,00000014560,652e1c3742fefc0007a98a61,652e1c3742fefc0007a98a63,2024-09-27T15:29:10.410Z,2024-09-27T15:26:49.653Z,false,8619dbef-f889-4568-935d-f619490a6a5a,
triboacafeinc,00000014655,652e1c3742fefc0007a98a61,652e1c3742fefc0007a98a63,2024-09-28T15:50:42.468Z,2024-09-28T07:37:57.610Z,false,395c8962-68d4-4323-b852-6d5ce3f5157a,
triboacafeinc,00000014651,652e1c3742fefc0007a98a61,652e1c3742fefc0007a98a63,2024-09-28T15:30:16.141Z,2024-09-28T13:11:37.119Z,false,faab4f10-2a1f-402e-b296-c9754ff85212,
triboacafeinc,00000014652,652e1c3742fefc0007a98a61,652e1c3742fefc0007a98a63,2024-09-28T15:47:31.735Z,2024-09-28T13:16:44.385Z,false,041db2d8-2671-425f-9117-a100f8304b73,
triboacafeinc,00000014654,652e1c3742fefc0007a98a61,652e1c3742fefc0007a98a63,2024-09-28T15:49:10.028Z,2024-09-28T13:42:14.500Z,false,854e3c58-cf1e-4fd3-bf39-fd9342e41668,
triboacafeinc,00000014653,652e1c3742fefc0007a98a61,652e1c3742fefc0007a98a63,2024-09-28T15:48:01.501Z,2024-09-28T14:00:16.361Z,false,0d0b6283-a787-4ee1-94b2-eb419bf82d30,
triboacafeinc,00000014729,652e1c3742fefc0007a98a61,652e1c3742fefc0007a98a63,2024-09-29T14:27:53.288Z,2024-09-29T02:59:05.441Z,false,eb67c74f-8464-4403-9dee-2228d601e6e6,
triboacafeinc,00000014734,652e1c3742fefc0007a98a61,652e1c3742fefc0007a98a63,2024-09-29T14:28:10.093Z,2024-09-29T08:10:10.424Z,false,3608ed89-3714-41b8-bbd8-6a5dbcb1865a,
triboacafeinc,00000014728,652e1c3742fefc0007a98a61,652e1c3742fefc0007a98a63,2024-09-29T14:27:49.900Z,2024-09-29T08:10:26.899Z,false,ecfd4d1f-a261-46d8-a4ae-0d086a2833fb,
triboacafeinc,00000014733,652e1c3742fefc0007a98a61,652e1c3742fefc0007a98a63,2024-09-29T14:28:06.701Z,2024-09-29T08:10:38.156Z,false,1616d23b-6ff7-446d-991a-38fdadb857ea,
triboacafeinc,00000014730,652e1c3742fefc0007a98a61,652e1c3742fefc0007a98a63,2024-09-29T14:27:56.464Z,2024-09-29T08:37:16.835Z,false,74fe2bf3-24c5-4a24-b78b-7e39182b54dc,
triboacafeinc,00000014731,652e1c3742fefc0007a98a61,652e1c3742fefc0007a98a63,2024-09-29T14:28:00.093Z,2024-09-29T08:37:20.028Z,false,c5189eea-6663-45f3-aa20-64236e058bf4,
triboacafeinc,00000014735,652e1c3742fefc0007a98a61,652e1c3742fefc0007a98a63,2024-09-29T14:28:13.307Z,2024-09-29T12:01:22.710Z,false,919f6dbd-8342-4413-8386-a5b59bfaa374,
triboacafeinc,00000014732,652e1c3742fefc0007a98a61,652e1c3742fefc0007a98a63,2024-09-29T14:28:03.341Z,2024-09-29T14:03:19.016Z,false,ee67dfb6-8f17-48ff-aa2f-bbb9ea99c94d,
3rdgengloryscafe1948,00000025300,5e312e43beebe61304d7a569,5e312e43beebe61304d7a56a,2024-09-30T02:23:56.821Z,2024-09-23T01:31:05.536Z,false,9c2a5e1e-9c37-4b11-ac74-60de65858f07,
menyakokoro,00000021576,64e827bf2d7db10007b364d5,64e827bf2d7db10007b364d7,2024-09-30T14:05:19.488Z,2024-09-30T03:58:31.195Z,false,9a821764-bca7-4061-95eb-52ee6a2511aa,
thevaultroomcebu,00000001730,64abbf3af78336000725f9a1,64abbf3af78336000725f9a3,2024-09-27T15:06:29.996Z,2024-09-27T12:27:24.576Z,false,a3cec6f3-ac43-4449-8f60-4f06697a7338,
thevaultroomcebu,00000001731,64abbf3af78336000725f9a1,64abbf3af78336000725f9a3,2024-09-27T15:33:44.370Z,2024-09-27T14:09:55.651Z,false,c017f37b-9ddc-443c-a83e-5713e14042f8,
rabbitroom,00000003310,63cf8671f2d46900079efb58,63cf8671f2d46900079efb5a,2024-09-29T13:50:31.283Z,2024-09-25T04:29:35.591Z,false,6fb72424-8f09-48ec-9aaa-e32705572984,
cafelesorellecbo,00000055820,5f1e5bf064dbf00007e2f722,5f1e5bf064dbf00007e2f723,2024-10-01T04:27:51.288Z,2024-09-30T03:47:27.648Z,false,fa17d312-b7b8-40cf-9c96-68e569d08c6b,
saldosfarm,00000003539,64120b0b3b17060006ddc547,64120b0b3b17060006ddc549,2024-09-29T12:44:26.363Z,2024-09-29T02:14:33.393Z,false,18599138-c4d1-488a-b798-97508d1c5ac2,
saldosfarm,00000003538,64120b0b3b17060006ddc547,64120b0b3b17060006ddc549,2024-09-29T12:33:15.939Z,2024-09-29T10:34:01.535Z,false,84fc9b7c-bd63-4b73-881c-3738b7d0959e,
melodyrestobar,00000000804,657facf1dd366e0008286a66,657facf1dd366e0008286a68,2024-09-29T13:39:32.762Z,2024-09-29T07:58:19.579Z,false,2100ff2a-eebc-47a0-b09a-85bae1986459,
acaciasteakhouse,00000011630,623aa07c84ad0f000702cd24,623aa07c84ad0f000702cd26,2024-10-02T03:58:04.569Z,2024-10-01T12:54:42.219Z,false,5a6a4c85-bb78-42c2-bebf-2b4f087b269d,
thekitchenpartyinc,00000015987,63bbbe4200f04b0006943b79,63bbbe4200f04b0006943b7c,2024-09-26T13:15:06.630Z,2024-09-26T09:43:09.517Z,false,63b7c867-06ca-46b4-a8b3-bea8f6ade8cd,
thekitchenpartyinc,00000015984,63bbbe4200f04b0006943b79,63bbbe4200f04b0006943b7c,2024-09-26T13:11:13.946Z,2024-09-26T12:20:33.925Z,false,f532f83f-c50c-496e-8097-f13ae45cc0f1,
thekitchenpartyinc,00000015985,63bbbe4200f04b0006943b79,63bbbe4200f04b0006943b7c,2024-09-26T13:13:11.075Z,2024-09-26T12:30:49.285Z,false,bdfb568d-d353-421a-8223-44be14c0e3d1,
thekitchenpartyinc,00000015986,63bbbe4200f04b0006943b79,63bbbe4200f04b0006943b7c,2024-09-26T13:14:07.240Z,2024-09-26T12:55:51.363Z,false,b0313ae8-f491-4e85-8ffc-3a1d3e403e06,
thekitchenpartyinc,00000016026,63bbbe4200f04b0006943b79,63bbbe4200f04b0006943b7c,2024-09-27T13:31:16.336Z,2024-09-27T08:01:25.269Z,false,300b2fe8-5b19-4600-a91c-3f13eb3b869f,
thekitchenpartyinc,00000016065,63bbbe4200f04b0006943b79,63bbbe4200f04b0006943b7c,2024-09-29T13:04:36.990Z,2024-09-28T07:35:07.239Z,false,b0b8a526-a58a-47ca-81b0-b809b39b99a1,
thekitchenpartyinc,00000016048,63bbbe4200f04b0006943b79,63bbbe4200f04b0006943b7c,2024-09-28T12:57:13.029Z,2024-09-28T11:18:22.785Z,false,f69f8eec-a0ae-42ab-b2e6-a3020509fbbe,
thekitchenpartyinc,00000016058,63bbbe4200f04b0006943b79,63bbbe4200f04b0006943b7c,2024-09-29T08:07:05.859Z,2024-09-29T07:03:07.833Z,false,3b339312-7762-46a7-b020-68e616dd5918,
thekitchenpartyinc,00000016057,63bbbe4200f04b0006943b79,63bbbe4200f04b0006943b7c,2024-09-29T07:34:26.689Z,2024-09-29T07:11:08.657Z,false,bba27f4d-199b-4be3-95d9-4d6d945364c9,
thekitchenpartyinc,00000016092,63bbbe4200f04b0006943b79,63bbbe4200f04b0006943b7c,2024-09-30T12:36:35.048Z,2024-09-30T11:37:44.725Z,false,c47c59fc-d60b-424d-8f45-c199562a7e39,
cutsnchillbarbershop,00000003096,65c437ec65992800074f09b5,65c437ec65992800074f09b7,2024-09-29T12:51:00.545Z,2024-09-29T11:53:32.410Z,false,6f179123-e5e7-41dd-aaac-463d89b5aade,
pedrothegrocer-opus,00000008280,668275b91d48680006e59e82,668275b91d48680006e59e84,2024-09-29T05:26:54.776Z,2024-09-22T13:39:20.621Z,false,b3726f97-606f-48a7-b525-20d772df66a4,
dapoattisa,00100013994,64c083450b365d00077158da,64d1ac3fd394840007ff1bdf,2024-09-26T13:08:11.467Z,2024-09-26T12:38:38.330Z,false,940bf775-d9de-4adb-b94c-7a39ba092ab3,
dapoattisa,00100013993,64c083450b365d00077158da,64d1ac3fd394840007ff1bdf,2024-09-26T13:06:28.385Z,2024-09-26T13:00:15.387Z,false,e6865d25-1bed-43b7-b4eb-2ff51ac12223,
dapoattisa,00100014139,64c083450b365d00077158da,64d1ac3fd394840007ff1bdf,2024-09-28T13:07:22.028Z,2024-09-28T12:55:06.617Z,false,7168a690-ae68-4c45-8e1b-ebb1388cdd73,
dapoattisa,00100014245,64c083450b365d00077158da,64d1ac3fd394840007ff1bdf,2024-09-29T13:17:48.002Z,2024-09-29T12:24:08.497Z,false,007ae173-5131-4462-b950-f8b50d50e21e,
dapoattisa,00100014243,64c083450b365d00077158da,64d1ac3fd394840007ff1bdf,2024-09-29T13:14:23.020Z,2024-09-29T12:49:40.162Z,false,19fa4546-82e6-4aa4-a699-a138c24dc377,
dapoattisa,00100014244,64c083450b365d00077158da,64d1ac3fd394840007ff1bdf,2024-09-29T13:15:14.092Z,2024-09-29T12:50:16.219Z,false,e633acce-35d9-44b0-9282-679d086126b6,
zhostel,00300006463,65bb68dcb073190006f0a428,65bb6a506d0aee00070113ba,2024-09-27T18:33:06.925Z,2024-09-27T11:27:59.080Z,false,e7ca7066-72a0-4c2b-98a0-72b9540c63a6,
zhostel,00300006513,65bb68dcb073190006f0a428,65bb6a506d0aee00070113ba,2024-09-28T17:28:45.649Z,2024-09-28T10:07:29.532Z,false,a2f51bbf-ff24-4a78-9ea5-eb06ad00c4a4,
zhostel,00300006548,65bb68dcb073190006f0a428,65bb6a506d0aee00070113ba,2024-09-29T17:34:43.187Z,2024-09-29T11:23:26.535Z,false,5133ee0d-7652-40c1-a68e-064061b04aa8,
zhostel,00300006549,65bb68dcb073190006f0a428,65bb6a506d0aee00070113ba,2024-09-29T17:44:22.660Z,2024-09-29T11:41:38.020Z,false,73a222fc-a9fe-42df-a9ca-860b0f062128,
zhostel,00300006547,65bb68dcb073190006f0a428,65bb6a506d0aee00070113ba,2024-09-29T17:04:40.753Z,2024-09-29T15:47:29.168Z,false,2c8364cf-1d37-4fac-b220-eccfb91f7b22,
zhostel,00300006588,65bb68dcb073190006f0a428,65bb6a506d0aee00070113ba,2024-10-01T17:29:53.445Z,2024-10-01T13:24:39.030Z,false,c5c14cb4-86a8-4485-a179-c48dbf2a207a,
pancocafe,00500009073,66347edd770e2300075abbe9,66347fb81cff9600074524ed,2024-09-28T13:53:40.630Z,2024-09-28T11:53:58.220Z,false,bd54024a-a1cb-4b6f-8996-9a1256e03960,
pancocafe,00500009071,66347edd770e2300075abbe9,66347fb81cff9600074524ed,2024-09-28T13:39:01.784Z,2024-09-28T12:21:02.986Z,false,0dc98714-6b5f-4bf4-bfd4-cd1727f202a6,
pancocafe,00500009070,66347edd770e2300075abbe9,66347fb81cff9600074524ed,2024-09-28T13:38:15.171Z,2024-09-28T13:11:15.144Z,false,808eef44-ce24-4674-8ee6-c509e49fd4a5,
pancocafe,00500009072,66347edd770e2300075abbe9,66347fb81cff9600074524ed,2024-09-28T13:40:32.783Z,2024-09-28T13:13:58.536Z,false,f241ebe7-1b50-44c5-b36c-0e4f71c0e64c,
pancocafe,00500009069,66347edd770e2300075abbe9,66347fb81cff9600074524ed,2024-09-28T13:37:27.972Z,2024-09-28T13:17:53.111Z,false,099db651-4b56-4dc0-aee5-e01c15c2c916,
pancocafe,00500009068,66347edd770e2300075abbe9,66347fb81cff9600074524ed,2024-09-28T13:33:00.825Z,2024-09-28T13:27:20.489Z,false,c21f34f6-01e3-4066-bd70-63a383e83afb,
bibio,00000003806,645dbc7d2ebb5b0008e07fdb,645dbc7d2ebb5b0008e07fdf,2024-10-01T16:12:14.663Z,2024-10-01T06:43:29.506Z,false,264a6bb2-818c-467e-8840-cd27be1149fe,
bibio,00000003805,645dbc7d2ebb5b0008e07fdb,645dbc7d2ebb5b0008e07fdf,2024-10-01T15:53:27.634Z,2024-10-01T15:38:10.221Z,false,d7fffcde-cabc-440a-9d66-c802e941088b,
wokalley,00000061457,5e6c724e68f1c10b2e250fd0,5e6c724e68f1c10b2e250fd1,2024-09-30T08:12:22.391Z,2024-09-25T07:15:18.523Z,false,bb5dce4b-5254-4ae9-adb0-acbbfd9fa36c,
wokalley,00000061464,5e6c724e68f1c10b2e250fd0,5e6c724e68f1c10b2e250fd1,2024-09-30T08:51:54.804Z,2024-09-25T10:33:07.607Z,false,59103d03-8b72-4dba-adfd-0ab5ab5e19d6,
wokalley,00000061465,5e6c724e68f1c10b2e250fd0,5e6c724e68f1c10b2e250fd1,2024-09-30T08:55:39.223Z,2024-09-27T02:02:58.852Z,false,ff4b578f-22e0-4f97-acb0-2411067c7f36,
buccaneers,00000134418,5c98929cc146db62ccfeaf2c,5c98929cc146db62ccfeaf2d,2024-10-08T17:51:43.681Z,2024-10-08T16:18:26.596Z,false,917389be-8be6-46e4-832c-107516a3d5be,
unleashedveterinarytradingcorp,00200000762,65f94d8e9605090007de9113,65fa38679605090007ef7a4f,2024-10-01T01:38:11.187Z,2024-09-28T09:32:16.559Z,false,f7703949-a6e3-4587-aed3-23375fdf8111,
buglasisla,00000003064,65bb4ca743849600075926b5,65bb4ca743849600075926b7,2024-09-26T14:21:49.099Z,2024-09-26T13:13:43.009Z,false,80cc9e73-ebdf-4a0a-aefe-c3e3cff936ce,
buglasisla,00000003063,65bb4ca743849600075926b5,65bb4ca743849600075926b7,2024-09-26T14:09:27.779Z,2024-09-26T13:21:07.894Z,false,fcaaf798-135e-43e3-a2c2-1e954c2d7b2c,
buglasisla,00000003094,65bb4ca743849600075926b5,65bb4ca743849600075926b7,2024-09-27T12:47:06.655Z,2024-09-27T12:05:37.804Z,false,89483067-6956-4f9d-8fed-e56d742a70f0,
buglasisla,00000003161,65bb4ca743849600075926b5,65bb4ca743849600075926b7,2024-09-29T13:56:49.649Z,2024-09-29T11:58:20.533Z,false,d403b578-ad39-4933-9171-e1fc9adc29d7,
bokkoreanfriedchicken,02100042973,64a29ab147afd30008339cac,64a29c0e45f8480007c5b0ce,2024-09-28T08:59:13.788Z,2024-09-28T08:26:22.086Z,false,bd033d92-6b5c-4baa-8bba-cf9dd754fce2,
bokkoreanfriedchicken,02100042972,64a29ab147afd30008339cac,64a29c0e45f8480007c5b0ce,2024-09-28T08:57:53.467Z,2024-09-28T08:50:18.312Z,false,b7b8e29f-c3ba-42e0-92be-c34ddae276ad,
sunkissedcafe,00000036553,63b53618fa5ce600074ef515,63b53618fa5ce600074ef517,2024-09-30T13:47:27.644Z,2024-09-30T05:36:12.043Z,false,a68d9ef4-ddd8-432b-b10b-3f50b7e6b606,
sunkissedcafe,00000036552,63b53618fa5ce600074ef515,63b53618fa5ce600074ef517,2024-09-30T13:46:48.126Z,2024-09-30T10:53:33.970Z,false,d1444b56-7c25-403d-b415-12ca716bffc9,
sunkissedcafe,00000036554,63b53618fa5ce600074ef515,63b53618fa5ce600074ef517,2024-09-30T13:48:44.137Z,2024-09-30T11:21:15.191Z,false,c984b626-bd17-4026-a076-93359c414bf3,
sunkissedcafe,00000036551,63b53618fa5ce600074ef515,63b53618fa5ce600074ef517,2024-09-30T13:21:07.199Z,2024-09-30T12:01:21.256Z,false,117ece00-b8da-47fb-9f75-54be0530795b,
brittanyhotel,00500005861,64f6e96124e5e000077e7c41,64f6e9527bd2fa00079307b1,2024-09-30T11:39:57.695Z,2024-09-30T04:40:29.343Z,false,bdcb6517-8942-440f-a3a3-04be714d832a,
brittanyhotel,00500005899,64f6e96124e5e000077e7c41,64f6e9527bd2fa00079307b1,2024-10-02T07:10:36.710Z,2024-10-02T03:58:32.890Z,false,24c96b04-ce7d-49f7-8935-fe7ef59bf1cb,
brittanyhotel,00500005901,64f6e96124e5e000077e7c41,64f6e9527bd2fa00079307b1,2024-10-02T07:13:50.308Z,2024-10-02T05:19:05.293Z,false,5eb264f2-c19f-4860-a54d-18cdf6c17495,
brittanyhotel,00500005904,64f6e96124e5e000077e7c41,64f6e9527bd2fa00079307b1,2024-10-02T07:48:05.163Z,2024-10-02T05:38:24.262Z,false,ddae17fb-8db2-4b52-9fca-eeedef28b0c4,
brittanyhotel,00500005898,64f6e96124e5e000077e7c41,64f6e9527bd2fa00079307b1,2024-10-02T06:32:57.900Z,2024-10-02T06:01:44.228Z,false,33980430-bb3d-4abf-8697-a7072e03109a,
brittanyhotel,00500005900,64f6e96124e5e000077e7c41,64f6e9527bd2fa00079307b1,2024-10-02T07:11:39.502Z,2024-10-02T06:02:11.109Z,false,24edab75-007c-46fa-b82a-d66c1ca95a53,
brittanyhotel,00500005906,64f6e96124e5e000077e7c41,64f6e9527bd2fa00079307b1,2024-10-02T08:10:44.800Z,2024-10-02T06:29:25.287Z,false,d7a92770-817f-456f-9687-6bfa3f6fd03a,
brittanyhotel,00500005902,64f6e96124e5e000077e7c41,64f6e9527bd2fa00079307b1,2024-10-02T07:18:00.761Z,2024-10-02T06:45:25.018Z,false,054bc8aa-15c4-465a-9396-75b2c1710478,
brittanyhotel,00500005912,64f6e96124e5e000077e7c41,64f6e9527bd2fa00079307b1,2024-10-02T09:33:24.826Z,2024-10-02T06:56:37.185Z,false,a540a2cc-cba1-4ccf-b0d2-599b1f249f88,
brittanyhotel,00500005905,64f6e96124e5e000077e7c41,64f6e9527bd2fa00079307b1,2024-10-02T08:05:40.832Z,2024-10-02T06:59:17.428Z,false,355282fd-e743-4a64-a148-5afc9e6d3265,
alqaysarestaurant,00100008121,65fcf28607c1a0000670d766,660f631c8397df0007af1b10,2024-09-26T18:21:47.483Z,2024-09-26T16:44:51.102Z,false,48feaa0b-2ac6-4cc5-bec9-574f01844ed0,
alqaysarestaurant,00100008122,65fcf28607c1a0000670d766,660f631c8397df0007af1b10,2024-09-26T18:22:13.600Z,2024-09-26T17:03:05.567Z,false,1cd8834c-b539-4caf-a860-51b2e3d1a01e,
alqaysarestaurant,00100008120,65fcf28607c1a0000670d766,660f631c8397df0007af1b10,2024-09-26T18:17:27.200Z,2024-09-26T17:03:25.934Z,false,f3f11a29-27a8-4511-8551-224742d9ab30,
alqaysarestaurant,00100008277,65fcf28607c1a0000670d766,660f631c8397df0007af1b10,2024-09-27T18:34:13.183Z,2024-09-27T18:24:56.492Z,false,2bbf83e9-1a59-4704-ad5c-ff4bf5ea3be8,
alqaysarestaurant,00100008470,65fcf28607c1a0000670d766,660f631c8397df0007af1b10,2024-09-28T18:38:37.466Z,2024-09-28T16:28:08.229Z,false,f22832a6-2cb1-469f-84e4-c913e6e4bc56,
alqaysarestaurant,00100008471,65fcf28607c1a0000670d766,660f631c8397df0007af1b10,2024-09-28T18:44:57.189Z,2024-09-28T18:04:35.522Z,false,76299e58-2f58-44ce-9696-3a6863781d51,
mmfssi,00300008992,65e92615cff59c000872eb5f,65e9264651d6ea00074d4c95,2024-09-27T13:55:19.613Z,2024-09-27T09:28:42.310Z,false,b0429987-1f8a-4f70-9bcd-59b9274d08cf,
mmfssi,00300008991,65e92615cff59c000872eb5f,65e9264651d6ea00074d4c95,2024-09-27T13:55:05.034Z,2024-09-27T12:19:39.602Z,false,23086229-adc3-4e60-b374-675e05057991,
mmfssi,00300008995,65e92615cff59c000872eb5f,65e9264651d6ea00074d4c95,2024-09-27T14:05:39.996Z,2024-09-27T12:58:03.189Z,false,1eb941b5-7101-462c-8ab1-3acccef7734b,
mmfssi,00300008996,65e92615cff59c000872eb5f,65e9264651d6ea00074d4c95,2024-09-27T14:07:10.942Z,2024-09-27T13:11:55.290Z,false,8d719d00-9e59-4336-8d51-d1f426497088,
mmfssi,00300008994,65e92615cff59c000872eb5f,65e9264651d6ea00074d4c95,2024-09-27T14:05:13.445Z,2024-09-27T13:24:53.138Z,false,c9b8eb08-9db7-4d50-b5b7-09b7572e166a,
mmfssi,00300008993,65e92615cff59c000872eb5f,65e9264651d6ea00074d4c95,2024-09-27T14:01:57.139Z,2024-09-27T13:27:33.549Z,false,cae84624-50c0-42bd-815b-43aaac4aa837,
mmfssi,00300009269,65e92615cff59c000872eb5f,65e9264651d6ea00074d4c95,2024-09-29T14:00:09.346Z,2024-09-29T13:21:06.583Z,false,45a6a8ba-209f-4ab1-9cd5-6c9c371cdbc2,
theweekend,00100011871,611de70671e8d000072a38de,6141c3aebead9d0006603c03,2024-09-28T15:05:10.204Z,2024-09-18T06:48:47.837Z,false,b0881eea-cfd8-42cc-99bd-6be9977dac14,
theweekend,00100011835,611de70671e8d000072a38de,6141c3aebead9d0006603c03,2024-09-27T10:22:43.859Z,2024-09-24T05:30:13.410Z,false,7c988270-fbaf-4f9c-b038-9bef0f2ea19d,
theweekend,00100011829,611de70671e8d000072a38de,6141c3aebead9d0006603c03,2024-09-27T07:04:08.054Z,2024-09-26T07:39:10.597Z,false,41bd46aa-f573-4989-82a6-91d62a7287bf,
theweekend,00100011849,611de70671e8d000072a38de,6141c3aebead9d0006603c03,2024-09-28T07:44:14.143Z,2024-09-27T07:06:21.118Z,false,eaa70b5c-8b46-4456-a918-167b4c35e989,
theweekend,00100011842,611de70671e8d000072a38de,6141c3aebead9d0006603c03,2024-09-27T13:50:48.174Z,2024-09-27T10:28:03.258Z,false,ab272edf-de94-4a9f-a11f-acde29a3c142,
theweekend,00100011841,611de70671e8d000072a38de,6141c3aebead9d0006603c03,2024-09-27T13:16:07.714Z,2024-09-27T10:34:27.059Z,false,dd3759bb-8215-480b-beae-bcd6acc957a3,
theweekend,00100011843,611de70671e8d000072a38de,6141c3aebead9d0006603c03,2024-09-27T13:56:18.710Z,2024-09-27T11:11:23.901Z,false,278f23e2-b28f-42ef-b025-72f5d02af3c5,
theweekend,00100011840,611de70671e8d000072a38de,6141c3aebead9d0006603c03,2024-09-27T13:14:01.810Z,2024-09-27T12:02:31.938Z,false,483c0300-2358-47bf-b73e-ea660c0576f1,
theweekend,00100011892,611de70671e8d000072a38de,6141c3aebead9d0006603c03,2024-09-29T12:59:54.900Z,2024-09-29T10:40:22.259Z,false,6c5058d9-0564-4f63-889c-8d9491e6040d,
theweekend,00100011893,611de70671e8d000072a38de,6141c3aebead9d0006603c03,2024-09-29T13:09:40.986Z,2024-09-29T12:00:40.315Z,false,60900f30-9509-41d3-b76e-77f6406942a3,
trademarkcebu,00100040672,61ee23573db17a00066c88d7,622ee2b4d73a9300086c91d5,2024-09-28T19:59:48.709Z,2024-09-28T15:48:15.421Z,false,170ba26f-c394-4b08-bf34-5de9d902e037,
trademarkcebu,00100040671,61ee23573db17a00066c88d7,622ee2b4d73a9300086c91d5,2024-09-28T19:56:03.816Z,2024-09-28T17:11:39.382Z,false,f22c3c9a-c879-4359-8072-9ad44f341844,
trademarkcebu,00100040673,61ee23573db17a00066c88d7,622ee2b4d73a9300086c91d5,2024-09-28T20:09:07.807Z,2024-09-28T18:09:43.301Z,false,91b364db-0165-4422-b9d2-02ef1c39d986,
trademarkcebu,00100040761,61ee23573db17a00066c88d7,622ee2b4d73a9300086c91d5,2024-09-29T18:38:52.801Z,2024-09-29T17:01:05.595Z,false,a8a79260-7e08-4cc9-b79e-88bb9fbc8acc,
trademarkcebu,00100040760,61ee23573db17a00066c88d7,622ee2b4d73a9300086c91d5,2024-09-29T18:36:11.629Z,2024-09-29T18:15:43.735Z,false,6c79ef73-4c9d-4daf-a7dc-d0a3b2fb31ab,
trademarkcebu,00100040759,61ee23573db17a00066c88d7,622ee2b4d73a9300086c91d5,2024-09-29T18:35:34.110Z,2024-09-29T18:31:30.053Z,false,d4a208fd-369f-435f-963a-e32795fe7503,
tastyhabitfoodinc,00200004297,638fce4a55f37c0009406634,638fcf11044bbf0007a343e1,2024-09-26T02:53:02.068Z,2024-09-25T10:40:02.737Z,false,a4ba79be-453b-4102-98ac-364fe8749afa,
fbebrewingpointinc,00300011917,65e88c21d3e33a000616693c,65e97e76f331980007c9987c,2024-09-30T16:19:18.769Z,2024-09-30T15:15:42.250Z,false,7c55f109-6990-47c3-852b-7341282e9991,
eraya,00000000015,66fb950cbed9ca00074c5d04,66fb950cbed9ca00074c5d06,2024-10-09T14:09:31.365Z,2024-10-09T05:35:03.081Z,false,32e7a9f4-4ca7-4f4e-90d1-9b4065b0ebb0,
eraya,00000000014,66fb950cbed9ca00074c5d04,66fb950cbed9ca00074c5d06,2024-10-09T13:30:52.299Z,2024-10-09T10:25:48.573Z,false,978fddb7-066c-49cc-bd01-1f79846ad92c,
eraya,00000000013,66fb950cbed9ca00074c5d04,66fb950cbed9ca00074c5d06,2024-10-09T13:29:07.257Z,2024-10-09T10:34:11.493Z,false,0a6d9c46-b0d3-4652-a577-747ad751031c,
eraya,00000000027,66fb950cbed9ca00074c5d04,66fb950cbed9ca00074c5d06,2024-10-10T13:40:45.714Z,2024-10-10T02:48:10.302Z,false,a450fe04-6711-4448-9322-6c9346725bf8,
eraya,00000000028,66fb950cbed9ca00074c5d04,66fb950cbed9ca00074c5d06,2024-10-10T14:42:23.765Z,2024-10-10T08:24:12.944Z,false,60f41671-6e43-426c-a934-a6f6103321c1,
eraya,00000000026,66fb950cbed9ca00074c5d04,66fb950cbed9ca00074c5d06,2024-10-10T13:24:45.453Z,2024-10-10T10:58:51.731Z,false,9c67f656-34fd-4b3f-b2b6-3d7b6d9fd4da,
eraya,00000000025,66fb950cbed9ca00074c5d04,66fb950cbed9ca00074c5d06,2024-10-10T13:22:11.663Z,2024-10-10T11:51:05.482Z,false,4f35fa49-a9f2-4f02-bc68-77483c7dacbe,
eraya,00000000041,66fb950cbed9ca00074c5d04,66fb950cbed9ca00074c5d06,2024-10-11T14:53:25.405Z,2024-10-11T10:58:42.950Z,false,b2e7ca59-df5d-4d5b-ad8c-d564997d7fcb,
eraya,00000000040,66fb950cbed9ca00074c5d04,66fb950cbed9ca00074c5d06,2024-10-11T14:51:51.979Z,2024-10-11T12:12:54.374Z,false,3cd4b70a-3ebf-4682-81da-84fd86040d26,
eraya,00000000042,66fb950cbed9ca00074c5d04,66fb950cbed9ca00074c5d06,2024-10-11T15:01:10.881Z,2024-10-11T13:29:55.047Z,false,f1b0a1bc-27be-4c72-a46c-013c95c3e452,
eraya,00000000070,66fb950cbed9ca00074c5d04,66fb950cbed9ca00074c5d06,2024-10-12T17:52:12.044Z,2024-10-12T12:07:41.868Z,false,8f1f8d14-dbd7-4464-b887-6c67b691b8d8,
eraya,00000000071,66fb950cbed9ca00074c5d04,66fb950cbed9ca00074c5d06,2024-10-12T17:56:02.171Z,2024-10-12T12:16:44.679Z,false,9ab7e37d-181c-462e-a50f-ffe3d2b20215,
