"business","registerid","storeid"
hgti,"6552f073d82e380007b5e602","6552f073d82e380007b5e600"
avocadowear3,"646ddca65920cf00074b72c9","6467398922dde6000765c650"
seayou,"66974317d933990007e75831","66974317d933990007e7582f"
waronglowkee,"66d7e05bcf555d0007570930","66d7e05bcf555d000757092e"
miragecoffee,"63bac1139483300008347f36","62c03f6a0f191a00086daa69"
verafnbd1,"637dcb7081a0380007010003","637dcb7081a0380007010001"
chocolatworld,"5ccba39f76c31e42ae878e9c","610a0d2cad83300006d8224b"
naskencoffee,"5feefd16cf7fcf00069e133e","5feefd16cf7fcf00069e133d"
thewaitingroomcafe,"669f1756abe37800077c37f9","669f1692990ce600078d2293"
naskencoffee,"60adb1f6e24cba00066ce151","5feefd16cf7fcf00069e133d"
lemmys,"667d1281cfe6a9000791c2d9","667d1281cfe6a9000791c2d7"
lizastudio,"63874b364c86c6000700dbcc","63874b364c86c6000700dbc9"
pettoko,"6132d34efc868e000666cc4a","6132d34efc868e000666cc49"
barmoku,"61692afe8728c40007486006","61692afe8728c40007486005"
pehpehbrew,"5e339e5f30d9605bf83ca502","5e339e5f30d9605bf83ca501"
azcloverhijab,"5e310109871dc53920349937","5e310109871dc53920349936"
espaciocafebaguio,"63e06f359dd53d0007d3c00f","63e06f359dd53d0007d3c00d"
"4seasons","65b8b0866859a400062220bc","65b8b0866859a400062220ba"
trufflehouse,"6188f3272f1a2e000681fd67","6188f3272f1a2e000681fd66"
coffeeric,"5f4a0ee92ff0330006496a53","5f4a0ee92ff0330006496a52"
kedaibukubanggol,"5fdb0e6ebe11e700061fd594","5fa6a540d463ea0007b8fa7c"
hemmawan,"64687196dd7cc8000865985c","65924035029f58000679d920"
tajfreshhubtrading,"644bc3180a8a930008c6557a","644bc3180a8a930008c65578"
steamboatgrill,"63e3c06991170e0007315b81","63e3c06991170e0007315b7f"
kapetanacafepangasinan,"663d03a5e6c53a0007f782eb","663d03a5e6c53a0007f782e9"
phosuvietnam,"64c4c31ab6a13500074d9c1f","64c4c31ab6a13500074d9c1d"
flairtheespressobar,"63088ca838c473000790932b","63088ca838c4730007909359"
annex-housebistro,"652f98c62515580007612a98","652f98c62515580007612a96"
animalwellness,"58638156168c89935d76ce0c","5825d9d9c7e536be3e8ad90d"
jbee,"645ad80c9dd3850007edbe7d","645ad7f7041451000778bf5d"
chatramuebrunei,"5d9b5aa60cacd2323701e452","5d9b59a99eb933505041f9ed"
muhibahbakery,"654b7d34effc990e4b0e6b5d","625667fb2da0e40009a563f7"
warungtanahmelayu,"65139f30327dc90007f20dbd","65139f30327dc90007f20dbb"
chateaudeareumbeau,"6389ef8300381f000852ec80","638991f4cb395000074335d0"
bensonbrew,"65d407a9f1ee650007a67610","65d407a9f1ee650007a6760e"
manyhats,"65dedc58c826210007b7bda1","65dedc58c826210007b7bd9f"
thymebakery,"6358e6e555c0a50007c49d8a","6358e602facfcf000811d88a"
thirdculturedining,"646ea8b777555f00073bc93a","646ea8b777555f00073bc938"
moltenchocolatecafe,"64102fbbea92d00007ecc2ef","641029570b70280007cb68e2"
ekobakitchen,"6195cd90ef96fd0007355851","608963d93116ce0006e3ecc6"
"55fusionlab","60a8a34844303400067694cc","60a8a34844303400067694cb"
chunyuan,"5ef07ed0cbb4820007da81e7","5eec90fb1fd0e20006301c79"
coboroy,"5ea50611a30d786c3a1c0ffc","5ea50611a30d786c3a1c0ffb"
kenjobakery,"6614aa8a7974ca000666f514","6614aa8a7974ca000666f50d"
cris,"6311672ea291db0007a724c3","59af95539eb279515bfd0741"
bakeologymart,"61ee28707e6dc80006ccb4c7","61de7ff9661a4200079b3e5a"
pasarrayafm,"5e03124e92df747b2ba65f85","5def9c363ffd25756e0e1f53"
kafe123,"664eab8ff9cd9800076a97af","636899c7304cb20007475577"
storehubjoane,"65b8bd4f28799700073f6397","65c4461bb910c40007605c8b"
minasukafbservices,"6363313d7a1581000833331e","6363313d7a1581000833331c"
bobar,"5e0077d5c17502594dc916ba","5e0077d5c17502594dc916b9"
rorrueafatcafe,"5d1caf65849b5a6efdd100a3","5d1caf65849b5a6efdd100a2"
mangkukpanas,"65604358d513b80007854841","65604358d513b8000785483f"
reubenschangkat,"66abbc18c384e500075a3a4d","66abbc18c384e500075a3a4b"
empatsekawan,"62e250008b4eac00087804e7","62e250008b4eac00087804e5"
sagecafe,"659bc444385ad70007ea5da6","659bc444385ad70007ea5da4"
qtbites,"65a74418f3f76e0007a3664d","656974d8c673d60007d3f44a"
impulsegaming,"62ea7326f218e50007ef0526","634d1d42fdb1330007dc7819"
janshomemadecakes,"5e6765796dcc8b07f2c6dbd6","5e6765796dcc8b07f2c6dbd5"
dedaunklate,"66babea124fe32000619b9a3","66babea024fe32000619b9a1"
cupandmug,"66bebfc55eb3f90007f0ee8a","66bebfc55eb3f90007f0ee86"
calalaiya,"653a09ddf1fb72000780c022","653a09ddf1fb72000780c020"
spiceandrhythm,"65b0f741d9f31500067b8cb6","65af6c45e7aa3c00069e1e09"
ahmadcafe,"6530ce97ebf1bf0007768074","6530ce97ebf1bf000776806f"
travellerskitchenbar,"632995f9ab849700073e476d","632995f9ab849700073e476b"
medanseleraceria303,"6673f1251b637700079cf362","6673f1251b637700079cf360"
marquisrooftop,"6668260f8e94910006b7432c","635b96c98cf0040008110f37"
lorong7cafe,"5f57996ddaa4840006b1cc8a","5f57996ddaa4840006b1cc89"
brittanyhotelvillarcity,"65f95d1b4a038100080233ed","65f95c656523ea0007d9a6f6"
indahhousekuching,"57cedf9b676a1f75504521d5","57cedf9b676a1f75504521d4"
bekwoh,"63f48abeb9192000072903f1","63f48abeb9192000072903ef"
herriotent,"629611c327dfd600095010b3","629611c327dfd600095010b2"
krobkhaothai,"5d54dc37006557131b714206","5d54dc37006557131b714205"
teapluz,"641f00f6f2ad050008a1bdb8","641f00f6f2ad050008a1bdb6"
ronnieqs,"62d5473fa6300e0007560d7b","62d5473fa6300e0007560d75"
sikthongba,"5e26b4b191634c1c8c0fb652","5e26b4b191634c1c8c0fb651"
dekasthamandap,"649e7e5f7639f900083c5eb3","649e7e5f7639f900083c5eb1"
gtj_shrfv18,"5e285fa1c248fb170d9fb94f","5d5e35e5bb9ee9052e17e9ee"
kopidanstudio,"630b2d9e6416970008ca472c","630b2d9d6416970008ca472a"
annixmapetshop,"645c856be8de4a00070fbae6","645c856be8de4a00070fbae4"
bigfoodfnb,"65541de34dde6ff66e94fbda","629c499245db0e0007b3ed1a"
"211coffeeandtea","6540d195b6c7f500088568ae","6540d195b6c7f500088568ac"
sixthsense,"632c42043d4ba200073757c7","632c42043d4ba200073757c5"
thebrewcrewsarawak,"62ad764c1a1db90007d03f7e","62ad764c1a1db90007d03f7d"
thaisomsteamboatbbq,"63687784f19d1700074ede7c","63687784f19d1700074ede76"
caferoomnl,"64faec350fe53b0006d89562","64faec350fe53b0006d89560"
edzrestaurant,"653a32a44d84a700072cc797","653a32a44d84a700072cc794"
unclechowkopitiam,"64a2276247afd300081eb1be","5fd1fa0f2703eb000679146f"
moltenchocolatecafe,"64102fce0b70280007cd2150","64102a6400d0510008ef2060"
"2me1patisseriebakery","665fd9af04f21c00075b75d8","665fd9af04f21c00075b75d6"
farmersbarsp,"623be60c42058e00080b6728","62398877f9d83400079a8387"
dimdouduck,"5e70a67b4dbe0e51cc885ba7","5e70a67b4dbe0e51cc885ba6"
saladmood,"5ba49d70d7776f79f0a00136","5b4eb5811e0b4b7f50983a47"
pgnoodleshouse,"5d7774b3b6115d02b8298227","5d7774b3b6115d02b8298226"
catalogue,"64f02613c6bce4000811f0d9","64f02613c6bce4000811f0d5"
hungryhomiesph,"629eff5b9dedfd00076bbefb","629eff5b9dedfd00076bbef8"
gkm,"62da22de385cd90007cc78aa","62da22de385cd90007cc78a8"
balaibybrunchtest,"63c64707ef23d0000730315c","63c64707ef23d0000730315a"
beigongcha,"62e9268103a243000782a184","62e925a6c89e3e00081d905c"
spesialsambalssttdi,"623d5eec68178800082b8720","623d5eec68178800082b871f"
lesaffranchiscorporation,"641aab9dc018280007b7d133","64142ab5bafb130007e82926"
thecoffeebeanandtealeaf,"65cdc66ff700e50007656350","65cdc3d07ede6300077c671a"
fffgoodfoodsdnbhd,"6689f2fc812bcf0007cf4520","6689f2fc812bcf0007cf451e"
kinkinkitchen,"64ef2ecce393250008251700","64ef2ecce3932500082516fe"
tangkaoyijia,"667cdc6333aa9d0007ad51fe","667cdc6333aa9d0007ad51fc"
bestofluck,"652cfac0d9ba7f000734529d","652cfac0d9ba7f000734529b"
thebearhugcafe,"665ff2a604f21c00075f9d82","665ff2a604f21c00075f9d7f"
fuego,"6527a42bea1d740007da03b0","6527a42bea1d740007da03ae"
arashagrocer,"5d1ee09be5cc537081e95c24","5d1ee09be5cc537081e95c23"
onemetbbqhotpot,"6517e2f5cf6e030007c6a73c","6517e2f5cf6e030007c6a73a"
thefuriainc,"64be20a3b49d3100080ac74f","64be20a3b49d3100080ac74d"
thethree,"6304994cd0330800087b7ce2","6304994cd0330800087b7ce0"
puresaiva,"652ce71b12eb1900086f8f33","64f550f64b2bdf00061a2dd6"
restaurantyewpin,"659bb542b4ed6c00087e7260","659bb542b4ed6c00087e725e"
"126hakkayongtaufurestaurant","6582af8d094bec0007ac8fd7","6582af8d094bec0007ac8fd5"
azamlottensdnbhd,"63882ca353cd590008e73cb0","63882c65a2d7b700077e204c"
layerbakehouse,"64aeb4eab223c000072e8b7d","64aeb4eab223c000072e8b7b"
bosongcoffee,"668c9764812bcf0007127d3b","668c9764812bcf0007127d39"
cafekitsunemalaysia,"655c3672e956fe000770af3a","655c3672e956fe000770af38"
beachhousebarandgrill,"6464adf103dc5f0007b24cbd","6464adf103dc5f0007b24cbb"
blitzandco,"621c5a61fbc65300061ea171","621c5a61fbc65300061ea170"
beigongcha,"6555c5abffbe59000746c0cd","6555c6a40220670008d02c5e"
omeph,"5e28272251461416fd0f4883","5e28272251461416fd0f4882"
dansar,"5ba4734c4e25d6488199f842","5ba4734c4e25d6488199f841"
citraarts,"659e72f74c01090006e5bb2c","659e72f74c01090006e5bb2a"
mioskitchen,"5e59eb3a8dfe49170dc0e488","5e57790c9ffda0172ce45ffa"
vintry,"662893d4b7023b0007003488","6620a05f8cead300066b77d2"
theabacagroup,"63a13ae64660120007f19ac1","633f9f13324b930008941dbe"
darlaskitchen,"654073498910030007aa3ce3","654073498910030007aa3ce0"
salaryman,"65c19d5740e1150007190e62","65c19d5740e1150007190e60"
theboilermakerbataan,"663b2bdf78469100075e608c","663b2bdf78469100075e6089"
greenleaf,"620af4a09c2788000626973e","620af4a09c2788000626973d"
phinpho,"64168b005238310008827a91","64168b005238310008827a8f"
platoxpress,"63aa9a0dfbcbe300079d617c","63aa9a0dfbcbe300079d6175"
eatsandtreatshealthylivingsdnbhd,"5fa38c0349282b0006e6f855","5fa38c0349282b0006e6f854"
cakies,"5f8e303476b0a40006f0be37","5f9e3dd042434d000607fa50"
kedaibukubanggol,"600fdde5a69d7e0006a68c93","60152a8d9fd5dc0006c7afc6"
thecave,"6180cc5d361287000691ef90","61779e9ee190f60006c17ebc"
vintage1988cafe,"6145a2b3b1ce4400068548e5","639addc461c54700086c4544"
bayangcoffee,"62988da63737c10007991671","62988da63737c10007991670"
jiwakopidanbingsu,"653b3c8d6b275500074868f0","653b3c8d6b275500074868ee"
desarufruitfarm,"5b2cc9c936ce9229fbae21be","5bdb02f7496538125a4425a9"
whitehousewineshop,"655eabb3f253de0007fa5bd5","655eabb3f253de0007fa5bd3"
impulsegaming,"65dd5456893bf60007e5f797","65d994099571bd0007405028"
shhhbuuuleee,"61bb0e0810606b00060ef479","61bb0e0810606b00060ef478"
dailydynamiscorporation,"6544aab939fa2200076362d6","6544aab939fa2200076362d3"
phyllie,"63a26ac12784f90007ee1311","63a26ac12784f90007ee130d"
souffledessertcafe,"6346745d4af11a000822ba47","60190247601ded00061d10e8"
bakaucafe,"64c61ed68f85130008116edb","64c61ed68f85130008116ed9"
honeypet,"63c4496421259a0007d6f19c","63c445924688200007dd6822"
fermentboulangerie,"61a58723588b9e0007d1bd5c","61a58723588b9e0007d1bd5b"
restoransederhana,"630c6540e87f8c0007604012","630c6540e87f8c0007604009"
ojisanrelaxing,"63bd41a8c76e2f000883357e","63bd41a8c76e2f000883357c"
altertaste,"64daea4b2e5b3b0007daf62e","64daea4b2e5b3b0007daf62c"
izakayashakosushi,"60139098296fdf0006498932","60139098296fdf0006498931"
ymymookata,"606fc3d300c0a600067401ef","606fc3d300c0a600067401ee"
unbox,"6609097900817000074f4b27","6609097900817000074f4b25"
walnutbakerysabah,"5e84033eae9459311922353a","5e2a6a1cb90e573f70e3fa96"
giftmedogpetshop,"66544bf183ba690006da8258","655ec4bdcb011700076234d6"
karmacannabis,"64117eda44360f0007fd3340","64117eda44360f0007fd333e"
elsieskitchenbywaneli,"5e8db24094674f7f0b453568","5e8db24094674f7f0b453567"
vegfuzion,"5d8956decbf84a032fe9d464","5d8956decbf84a032fe9d463"
lakecabin,"63a3d4e93038270007d05502","63a3d4e93038270007d054ff"
surfline,"654ca62f0aea1f0006bbfa78","65544c3a0aea1f00068a3448"
mellowcupcoffee,"6516497ffe635700069ecc47","6516497ffe635700069ecc45"
finecoffeeflowers,"650c09a4d1211d00074baf0a","650c08a4f5f04d000750ac65"
seoultai,"64897be1975b95000869e1a4","648914120455cb0007fdc735"
asiafoodventure,"63325b8864bd93000941c423","63325b8864bd93000941c421"
kawkawenergyhainankopitiam,"66ac39eb06ae0500076941c3","66ac39eb06ae0500076941c1"
bayukitchendenaialam,"659ab89522dfef00079921ee","659ab89522dfef00079921ec"
kuekas,"63577f787733430008ce8122","63577f787733430008ce8120"
cendoldaycafe,"5fc50424083c4d0007ad9e8b","5fc50424083c4d0007ad9e8a"
thecovecoffee,"64b1882c45813100083ae90e","64b1882c45813100083ae90c"
bombvinos,"64a287415cf7f8000773b03a","64a287415cf7f8000773b038"
whimsical,"5dc80f0b1944472ec4d7ee37","5dc80f0b1944472ec4d7ee36"
mkakrestaurant,"649a60ef3ab8560007f46eb3","651b96ac9704ff0008101756"
bakeculture,"596051fa2ee05c65062869ba","5960516a8cc789640624ecfe"
bokittacouture,"5a5710308673cf5109db75ec","5a5710308673cf5109db75eb"
moltenchocolatecafe,"64102fa6ea92d00007ecbf75","641028977660490007db1bd5"
theholland2treet,"62c25b6dca83c800076ef77a","62c25b6dca83c800076ef779"
naskencoffee,"60adb361648b5c0006fbc360","60adae98e1024c0007bc7ef7"
matasesutera,"6083a1b785dbd80006c5aa77","6083a138a9eda100060f1852"
shafiqlee,"63072b9f38eb979eb38af788","63da28295ca8540008a3e132"
cavemanila,"65a4a99a4d12ad0006630acb","658562abb7193a0006aca291"
syahezenterprise,"6274fa0591f2ed0008325611","6274fa0591f2ed0008325610"
floconceptsinc,"639ab79c1e917a0007f97b33","639ab79c1e917a0007f97b2e"
grumpygoatandfriends,"607405d84a05be000665a670","607405d84a05be000665a66f"
davaofamous,"63cf530f76a1da0009d446eb","667e4f37532f42000640dfcc"
funkipizzikaya,"64a6396277ea29000750f7ac","64a6396277ea29000750f7aa"
ramas,"5f3a90e1f4773f0006f9bcba","5f3338c5b8a7b40006f5f896"
tlsuperpotsubangjaya,"5f6ae61c79760c0006c3d874","5f6ae61c79760c0006c3d873"
cherrybistro,"62fcaa9166ddac0007ffc3be","62fcaa9166ddac0007ffc3b0"
cafe8huruf,"642a24a8f5ae1000080672fc","642a24a8f5ae1000080672f9"
sharifahcookies,"65deac0d9571bd0007c976b3","65d82ce34c570600079e9459"
cendanacarspa,"627df7f7878d1b0007bdffa5","627df7f7878d1b0007bdffa2"
metabeachbar,"635f5db4d4616900071a7d72","635f5db4d4616900071a7d6f"
tyopaengnyo,"63cfc019da10d500081e03db","63cfc019da10d500081e03d9"
sproutbarandrestaurant,"62dbbcb3a215a4000720d65f","62dbbcb3a215a4000720d65e"
housemanilarestaurant,"65487ea05a1bcc00071066f0","65487ea05a1bcc00071066ee"
thecoffeedepartment,"6699eacfabe37800070ab586","6699ead0abe37800070ab5b5"
phanombakery,"63138725c2363e000774bded","63138725c2363e000774bdeb"
sukadessert,"5d69444c52b4ac51c559c21c","5d1ab4fd94128226a831e749"
udondonss15,"5f2b9b2b361d75000641de15","5f2b9b2b361d75000641de14"
bookafeplt,"5d405833354e860d4f9d6b7b","5d405833354e860d4f9d6b7a"
mcsshop,"651aac28fafb370007b82d5a","651aac28fafb370007b82d58"
lachinesca,"665ffabe04f21c0007610df3","665ff99334ac6a000616f990"
panpopseatery,"6654190a83ba690006d1a3c9","663c68013032550007e62bde"
redskyrestaurantbar,"660a5d6bbe022e0007ae0ead","660a5d6bbe022e0007ae0eaa"
sgomanmy,"6232b8e60089e10009b75922","61af24d97f1a9200064c0497"
gerairakyat11,"66ac498d2416bf0007b91210","66ac498b2416bf0007b911e7"
gooddaywesternhealthyfood,"6527437f81e1eb0007e30ee2","6527437f81e1eb0007e30ee0"
restaurantuniica,"6528c1fb303bb40007c702c5","6528c1fb303bb40007c702c3"
morigincoffee,"6633b84649899300074e130e","6633b84649899300074e130c"
roongcafe,"65180e491e69d20006eb6f94","65180e491e69d20006eb6f92"
thetepenkajang,"64cb39d031a30e00077f2536","64cb39d031a30e00077f2534"
sikthongba2,"64c7d1990fc69b000765ded8","64c7d1990fc69b000765ded5"
vnestconceptcafe,"64018172023dce0007361122","64018172023dce0007361120"
hiccquezoncitybranch,"659f5d22533eca00075546ea","659f5d22533eca00075546e8"
thehiddenalley,"669a77c2505b770007520274","63c7516a5b1afe0008aebb0b"
sataylab,"600d8dc69786d30006384e0d","600d8dc69786d30006384e0c"
"2ndspace","5f46181109c40500069c53fc","5e11f02fb5729c61d26b3a44"
casapicasso,"636b6188ec786f0007bf98a9","631bef97af2c130007c69269"
provisions,"5f0f17414d76510006b3b5fb","62345f654867f400081bc915"
badcafe,"5cf8ad010c0dae5ebcb7417b","5cf8ad010c0dae5ebcb7417a"
pcogroupventuresopc,"62739b084f83180008ddf4ff","649da3215cf7f80007df76aa"
ahmaholiaoayerkeroh,"62201c9c28bf210007d1577b","62201c9c28bf210007d1577a"
championwholesaleenterprise,"6407e8ba8b63a7cd7bbb78d9","5d2d95c88918cb6e3c3c9801"
lydiaslechonquezoncityinc,"65f79d67026e930007eb3777","65e8394dd3e33a00060a2c7a"
kimhuad,"66c07d6cc552c00007f864b7","66c07d6bc552c00007f864b5"
thaiinokr,"5f16c191cc6a3600062354ef","5f16c191cc6a3600062354ee"
westprimehotelrestaurant,"64548a877e32d900077d53d6","64548a877e32d900077d53d4"
eclipsesteakhouseandbar,"64814c18c5502f00071e1b53","64814c18c5502f00071e1b50"
lustnightclub,"64dc63d3783023000746dcdc","64b1014c362a390008072145"
cowboytown8702,"63e355b51b2cc700070e2746","63889789ee7e9500076433a9"
santapanvillage,"648483ebe7f0ce0007815698","648483ebe7f0ce0007815696"
thefole,"5cf245af335dd051ce3096f6","5cf245af335dd051ce3096f5"
eatatjs,"5f350de223c7840006c855df","5f350de223c7840006c855de"
neelsfoodco,"65dc0c12e0cb530007e07776","65ddba9c91a3b70007b08abc"
dntcafe,"63f81a79c2635600081ac655","63f81a79c2635600081ac652"
interieurcafenb,"667a237d2f92bc0007de2b1e","667a237d2f92bc0007de2b15"
starbro,"643e59fac5fbca0007f297f5","643e59fac5fbca0007f297f3"
fugatei,"658546ddcd3d9f000723ec3b","658546ddcd3d9f000723ec39"
ascotteahouse,"62c551b75ca91600093e2ffc","62c551b75ca91600093e2ffb"
loafadam,"64d1c0a4aa53d60007aee8b9","64d1c0a4aa53d60007aee8b7"
hongliresources,"66348d14a5bc2c0008789a46","66348d14a5bc2c0008789a44"
woodfireputrajaya,"628464b97b5f2300069736bc","628464b97b5f2300069736bb"
sunyeongwai,"63b7aa148149620008bbea8d","63aa276e34983c00072d6a7f"
executivecoffee,"5eb7635abdcec20fc9fd810d","5eb7635abdcec20fc9fd80f9"
songhwakoreanrestaurant,"64fabc839466700007011565","64fabc839466700007011563"
flatwhite,"633807e824674b0008507526","633807e824674b0008507513"
singlescocktaillounge,"654888dca63eb30007bf4350","654888dca63eb30007bf434e"
kikusushicafe,"5c19db85b11a5b12e8bf601b","5c19db85b11a5b12e8bf601a"
offdaycafe,"66b99fce5ee34a0007eb2481","5e252912dd56754f63660514"
mprautoparts,"6357c049559e6c0008208f32","6357c049559e6c0008208f2f"
banbungbakery,"65af4b068bd3130006247120","65af4b068bd313000624711b"
kckghoutlet,"665d985147f82f0007bca806","667b1ac7a4a3440007acbea6"
restoranunclechuasignature,"65e68e39e566b800063660d6","65e68e39e566b800063660d4"
pandeamerikana,"655c563f2e97160007308b12","655c563f2e97160007308b0e"
horafelizkitchenbar,"6516b65aba58a80007a25a1a","6516b65aba58a80007a25a18"
clubelite,"65dd588ba20ab200075d0f2a","65dd588ba20ab200075d0f28"
lords,"6539c5590c14380006fab5b4","6539c5590c14380006fab5b2"
chokdee611,"6454daad89a9f50007df7f53","6454daad89a9f50007df7f51"
theotherloft,"65705a016a7b960007b090e9","65705a016a7b960007b090e7"
carry-onvapeshop,"653605bf7e4832000792e03e","653605bf7e4832000792e03c"
mioskitchen,"5fb237be1bcba300073b642f","65c0548940e1150007f40a46"
jomrockseapark,"65432f955a1bcc00077bbab6","65432f955a1bcc00077bbab4"
geylanglor9,"64af6e3b07e3870008db6c40","64af6e3b07e3870008db6c3e"
kkm,"632c0e66eab4d90007fe3534","632c0dfb2dc7b70008de061e"
kamilaland,"668776d66ffdb20007e7d052","668776d66ffdb20007e7d04f"
meatbun,"659fce0da3dfa600075147a7","62b9509cbbfc9a00074917b3"
pasollakitchen,"5e5cd784ee2244172883e01d","5e5cd784ee2244172883e01c"
cafedateph,"6666fde0456d870008536ecc","6666fde0456d870008536ec9"
kwongcheungloongkopitiambar,"5e5775ac9f234b0ad7884d73","5e5775ac9f234b0ad7884d72"
kmhfoodmanufacturingsdnbhd,"5fd83952ef63a600063c30cb","5fd6e45b98f7970006d557f0"
gerekventures,"64ec376520dd1900064cf3cf","64ec376520dd1900064cf3cd"
upperhouse,"66a84cc9a831d0000787b853","66a84cc9a831d0000787b850"
foodrepublicbyftvinc,"633246dc810aed0006b6bf5e","633246dc810aed0006b6bf5c"
campguru,"656bebafd4fc5f00071d99a8","656860eb1b1e1c00071a2f0d"
yolksonyoucafe,"66a3119b26d4bd0007f96b50","66a3119b26d4bd0007f96b4e"
impulsegaming,"5c6eacf864803d742be444f8","5c76180944c88b5f9214e582"
kkbrothers,"648eacd49a759d0009f3eada","624ab95a3a753500075e12b5"
imikaempiresdnbhd,"65b35ef5462eda0007c4ddaf","65b07ed7385a31000667dae5"
"128thai","655e37ea766f5e00085b5639","655e37ea766f5e00085b5637"
madeleine,"628c00522908a700079737b5","621ed2bea96b9e00079666f3"
jointus2,"6482f7815c66d900077b169b","6482f7815c66d900077b1699"
jaysshack,"65fa5f5d3c7d060007749731","65fa3cf97a8c880007bb3db0"
boutiqueinnsplt,"5b90905c8d616d56b1daf371","5b90905c8d616d56b1daf370"
papamakananlautklang,"65bb4798b073190006e9f4c2","65bb4798b073190006e9f4c0"
kojirokitchen,"66ac8f569244090007dd240e","66ac8f569244090007dd240c"
satehut2020,"606a866ad7f51b0006d184db","606a810cca72b1000652b17d"
cotta,"607d51e54ef74800066852a0","607d51e54ef748000668529f"
restoranfl,"64c23b2a70c8b7000873b200","64c23b2a70c8b7000873b1d6"
sribuna,"620e4e51046ff20006814286","620e4e51046ff20006814284"
dtimercafe,"63ae61a525cba400085b8aec","63ae61a525cba400085b8aea"
restoransvsrirantau,"62be61d3db774700096f0c97","62be61d3db774700096f0c96"
waksshake,"651e6a0e159058d8b3ecfd08","6006d666ac9d1800060af7c5"
buglasisla,"65bb4ca743849600075926b7","65bb4ca743849600075926b5"
maroonfusioncuisine,"667bef9307d29d0007008ee9","667bef9307d29d0007008ee7"
nostalgiakopitiam,"63fd5e125ca9ab00078f8793","63fd5e125ca9ab00078f8791"
funkipizzikaya,"66d32d53d470e30007e12c0e","64a6396277ea29000750f7aa"
pakopi,"6634b876ad2495000759c8a1","6634b875ad2495000759c894"
lcbonelesschickenrice,"645bb9dd08bbcd00077520f3","645bb9dd08bbcd00077520f1"
botheavocado,"627aac315a652f00078323d7","627aaacbf3c0290008eaaf96"
laavanyahscashcarry,"64dd88aa0d495a000690455d","64cb0cab857b5c0007f7e9b7"
lfcmalaysia,"6690c7dc86cb20000728a9a4","6653f3eb737e7f0007542de4"
onebar,"650bc1d983aa6e00063d87c2","650bc1d983aa6e00063d87c0"
noirdining,"66288b698d653500079ed11f","66288b698d653500079ed11d"
aichiyakiniku,"602d3204bc08d500067522ee","602d3204bc08d500067522ed"
orientalfivefoodandmarketingveturesinc,"64bf3cef80e53400083cc0bc","64bf3cef80e53400083cc0ba"
bayangcoffee,"6299ef51a5adf500084d59d1","62988da63737c10007991689"
experimentkitchen,"5c309d9751142f0860fc7c75","5c309d9751142f0860fc7c74"
xianglafang,"660a9e8af6de480007f0a573","660a9e8af6de480007f0a571"
flat18,"65cb8fd772b28b0006f529e0","65cb8fd772b28b0006f529de"
nasiayamgaringmalaysia,"65010b7586f7e70007625995","65010b7586f7e70007625993"
daltitudecafeandrestaurant,"660a5596d274fd00076c3ade","660a5596d274fd00076c3adc"
cdcgroup,"6662aaca3a7a7e0008b742f4","6662aaca3a7a7e0008b742f2"
dtengahttdi,"65d32175cacf360008e62d58","6486dc21e364f10008fe7a7b"
rasasayangkitchen,"63e765a8288c210008f254fe","63e765a8288c210008f254fb"
adrjnaventure,"5b04ce0d82ef2844e4920ad2","5b04ce0d82ef2844e4920ad1"
moo1fbenterprise,"5c3fe8a66def9f32d2dd5b2e","5c3fe8a66def9f32d2dd5b2d"
kapeancafecorp,"62e006e4412b090008bcbaa6","62e006e4412b090008bcbaa5"
bokkoreanfriedchicken,"64a29c0e45f8480007c5b0ce","64a29ab147afd30008339cac"
house89steakmansion,"6486b91be7f0ce0007bacc73","64638b8420871600090d6ce1"
yysupermarket,"65411ad34d84a70007ecb772","65411ad34d84a70007ecb770"
cbfash,"61653b1e565a040006a46c80","61653b1e565a040006a46c7e"
vintryretail,"662a46f91b842300076a1657","662a46f91b842300076a1655"
heavenlydessertsbychefjeng,"6385d9ccecb73400063e6eb9","6385d6475602f200082a76cd"
camino,"64c088bc411318000710b0bd","64c088bc411318000710b0ae"
satehut2020,"5ecf5997954f041f38cfba4b","5ecf5997954f041f38cfba4a"
bitebite,"609e23bd0e2a8d000617ec5d","609e23bd0e2a8d000617ec5c"
bonappe,"655443da33280300076b707a","655443da33280300076b7078"
sunkissedcafe,"63b53618fa5ce600074ef517","63b53618fa5ce600074ef515"
chewchewchowtofu,"5c97279eb9fbaf44ab6a10c8","5c97279eb9fbaf44ab6a10c7"
botheavocado,"63f71c6eab1ed300070c36c3","63f71c269018c50008c4b114"
floraterrace,"5c0888a641dc1820c23550a4","5c0888a641dc1820c23550a3"
jamkayacafe,"609e0d7cbc7b7b0006923b19","609e0d7cbc7b7b0006923b18"
brittanyhotel,"64f6e9527bd2fa00079307b1","64f6e96124e5e000077e7c41"
tgskkualalumpur,"65e544827270870007b9a547","65e544827270870007b9a545"
changkatgrillandbarpenang,"6279e1d98ba52b00085c89f3","6279e1d98ba52b00085c89f2"
laijecuisine,"5b87a1dd4fc7cf61457104ec","5b87a1dd4fc7cf61457104eb"
fukuroroastery,"6437656888d9a80007275f8c","6437656888d9a80007275f8a"
madameempire,"6318409351102a0007bd5706","6318409351102a0007bd5704"
aycintacafe,"629f1a8f6f8a9900083426ce","629f1a8f6f8a9900083426cd"
foodeologysdnbhd,"66431999c558780007170b78","66431999c558780007170b73"
